========== TABLE VIEW (ASC SYMBOL LIST) ==========

Total Lines in File     : 2176
Parsed Table Entries    : 1844
Other Tags Entries      : 309
Unparsed Lines          : 23

========== ADDRESS COUNTS ==========
Addresses starting with IW   : 1480
Addresses starting with I    : 257
Addresses starting with QW   : 26
Addresses starting with Q    : 81

========== TYPE COUNTS ==========
Total BOOL Tags : 338
Total WORD Tags : 306

====================================

---- PARSED SYMBOL TABLE DATA ----

Line   Block    SymbolName                          Address      Type2  Comment
865    126      G01NHB01HT003-BA01;XQ42             IW5365       INT    Cell Voltage 42 - Stack Gourp 1 Stack 3 - Process Value
866    126      G01NHB01HT003-BA01;XQ43             IW5367       INT    Cell Voltage 43 - Stack Gourp 1 Stack 3 - Process Value
867    126      G01NHB01HT003-BA01;XQ44             IW5369       INT    Cell Voltage 44 - Stack Gourp 1 Stack 3 - Process Value
868    126      G01NHB01HT003-BA01;XQ45             IW5371       INT    Cell Voltage 45 - Stack Gourp 1 Stack 3 - Process Value
869    126      G01NHB01HT003-BA01;XQ46             IW5373       INT    Cell Voltage 46 - Stack Gourp 1 Stack 3 - Process Value
870    126      G01NHB01HT003-BA01;XQ47             IW5375       INT    Cell Voltage 47 - Stack Gourp 1 Stack 3 - Process Value
871    126      G01NHB01HT003-BA01;XQ48             IW5377       INT    Cell Voltage 48 - Stack Gourp 1 Stack 3 - Process Value
872    126      G01NHB01HT003-BA01;XQ49             IW5379       INT    Cell Voltage 49 - Stack Gourp 1 Stack 3 - Process Value
873    126      G01NHB01HT003-BA01;XQ50             IW5381       INT    Cell Voltage 50 - Stack Gourp 1 Stack 3 - Process Value
874    126      Cable_Break_SG1_S4_Mod1             IW5385       WORD   Cable break Stack Group 1 Stack 4 Module 1
875    126      G01NHB01HT004-BA01;XQ01             IW5387       INT    Cell Voltage 01 - Stack Gourp 1 Stack 4 - Process Value
876    126      G01NHB01HT004-BA01;XQ02             IW5389       INT    Cell Voltage 02 - Stack Gourp 1 Stack 4 - Process Value
877    126      G01NHB01HT004-BA01;XQ03             IW5391       INT    Cell Voltage 03 - Stack Gourp 1 Stack 4 - Process Value
878    126      G01NHB01HT004-BA01;XQ04             IW5393       INT    Cell Voltage 04 - Stack Gourp 1 Stack 4 - Process Value
879    126      G01NHB01HT004-BA01;XQ05             IW5395       INT    Cell Voltage 05 - Stack Gourp 1 Stack 4 - Process Value
880    126      G01NHB01HT004-BA01;XQ06             IW5397       INT    Cell Voltage 06 - Stack Gourp 1 Stack 4 - Process Value
881    126      G01NHB01HT004-BA01;XQ07             IW5399       INT    Cell Voltage 07 - Stack Gourp 1 Stack 4 - Process Value
882    126      G01NHB01HT004-BA01;XQ08             IW5401       INT    Cell Voltage 08 - Stack Gourp 1 Stack 4 - Process Value
883    126      G01NHB01HT004-BA01;XQ09             IW5403       INT    Cell Voltage 09 - Stack Gourp 1 Stack 4 - Process Value
884    126      G01NHB01HT004-BA01;XQ10             IW5405       INT    Cell Voltage 10 - Stack Gourp 1 Stack 4 - Process Value
885    126      Cable_Break_SG1_S4_Mod2             IW5409       WORD   Cable break Stack Group 1 Stack 4 Module 2
886    126      G01NHB01HT004-BA01;XQ11             IW5411       INT    Cell Voltage 11 - Stack Gourp 1 Stack 4 - Process Value
887    126      G01NHB01HT004-BA01;XQ12             IW5413       INT    Cell Voltage 12 - Stack Gourp 1 Stack 4 - Process Value
888    126      G01NHB01HT004-BA01;XQ13             IW5415       INT    Cell Voltage 13 - Stack Gourp 1 Stack 4 - Process Value
889    126      G01NHB01HT004-BA01;XQ14             IW5417       INT    Cell Voltage 14 - Stack Gourp 1 Stack 4 - Process Value
890    126      G01NHB01HT004-BA01;XQ15             IW5419       INT    Cell Voltage 15 - Stack Gourp 1 Stack 4 - Process Value
891    126      G01NHB01HT004-BA01;XQ16             IW5421       INT    Cell Voltage 16 - Stack Gourp 1 Stack 4 - Process Value
892    126      G01NHB01HT004-BA01;XQ17             IW5423       INT    Cell Voltage 17 - Stack Gourp 1 Stack 4 - Process Value
893    126      G01NHB01HT004-BA01;XQ18             IW5425       INT    Cell Voltage 18 - Stack Gourp 1 Stack 4 - Process Value
894    126      G01NHB01HT004-BA01;XQ19             IW5427       INT    Cell Voltage 19 - Stack Gourp 1 Stack 4 - Process Value
895    126      G01NHB01HT004-BA01;XQ20             IW5429       INT    Cell Voltage 20 - Stack Gourp 1 Stack 4 - Process Value
896    126      Cable_Break_SG1_S4_Mod3             IW5433       WORD   Cable break Stack Group 1 Stack 4 Module 3
897    126      G01NHB01HT004-BA01;XQ21             IW5435       INT    Cell Voltage 21 - Stack Gourp 1 Stack 4 - Process Value
898    126      G01NHB01HT004-BA01;XQ22             IW5437       INT    Cell Voltage 22 - Stack Gourp 1 Stack 4 - Process Value
899    126      G01NHB01HT004-BA01;XQ23             IW5439       INT    Cell Voltage 23 - Stack Gourp 1 Stack 4 - Process Value
900    126      G01NHB01HT004-BA01;XQ24             IW5441       INT    Cell Voltage 24 - Stack Gourp 1 Stack 4 - Process Value
901    126      G01NHB01HT004-BA01;XQ25             IW5443       INT    Cell Voltage 25 - Stack Gourp 1 Stack 4 - Process Value
902    126      G01NHB01HT004-BA01;XQ26             IW5445       INT    Cell Voltage 26 - Stack Gourp 1 Stack 4 - Process Value
903    126      G01NHB01HT004-BA01;XQ27             IW5447       INT    Cell Voltage 27 - Stack Gourp 1 Stack 4 - Process Value
904    126      G01NHB01HT004-BA01;XQ28             IW5449       INT    Cell Voltage 28 - Stack Gourp 1 Stack 4 - Process Value
905    126      G01NHB01HT004-BA01;XQ29             IW5451       INT    Cell Voltage 29 - Stack Gourp 1 Stack 4 - Process Value
906    126      G01NHB01HT004-BA01;XQ30             IW5453       INT    Cell Voltage 30 - Stack Gourp 1 Stack 4 - Process Value
907    126      Cable_Break_SG1_S4_Mod4             IW5457       WORD   Cable break Stack Group 1 Stack 4 Module 4
908    126      G01NHB01HT004-BA01;XQ31             IW5459       INT    Cell Voltage 31 - Stack Gourp 1 Stack 4 - Process Value
909    126      G01NHB01HT004-BA01;XQ32             IW5461       INT    Cell Voltage 32 - Stack Gourp 1 Stack 4 - Process Value
910    126      G01NHB01HT004-BA01;XQ33             IW5463       INT    Cell Voltage 33 - Stack Gourp 1 Stack 4 - Process Value
911    126      G01NHB01HT004-BA01;XQ34             IW5465       INT    Cell Voltage 34 - Stack Gourp 1 Stack 4 - Process Value
912    126      G01NHB01HT004-BA01;XQ35             IW5467       INT    Cell Voltage 35 - Stack Gourp 1 Stack 4 - Process Value
913    126      G01NHB01HT004-BA01;XQ36             IW5469       INT    Cell Voltage 36 - Stack Gourp 1 Stack 4 - Process Value
914    126      G01NHB01HT004-BA01;XQ37             IW5471       INT    Cell Voltage 37 - Stack Gourp 1 Stack 4 - Process Value
915    126      G01NHB01HT004-BA01;XQ38             IW5473       INT    Cell Voltage 38 - Stack Gourp 1 Stack 4 - Process Value
916    126      G01NHB01HT004-BA01;XQ39             IW5475       INT    Cell Voltage 39 - Stack Gourp 1 Stack 4 - Process Value
917    126      G01NHB01HT004-BA01;XQ40             IW5477       INT    Cell Voltage 40 - Stack Gourp 1 Stack 4 - Process Value
918    126      Cable_Break_SG1_S4_Mod5             IW5481       WORD   Cable break Stack Group 1 Stack 4 Module 5
919    126      G01NHB01HT004-BA01;XQ41             IW5483       INT    Cell Voltage 41 - Stack Gourp 1 Stack 4 - Process Value
920    126      G01NHB01HT004-BA01;XQ42             IW5485       INT    Cell Voltage 42 - Stack Gourp 1 Stack 4 - Process Value
921    126      G01NHB01HT004-BA01;XQ43             IW5487       INT    Cell Voltage 43 - Stack Gourp 1 Stack 4 - Process Value
922    126      G01NHB01HT004-BA01;XQ44             IW5489       INT    Cell Voltage 44 - Stack Gourp 1 Stack 4 - Process Value
923    126      G01NHB01HT004-BA01;XQ45             IW5491       INT    Cell Voltage 45 - Stack Gourp 1 Stack 4 - Process Value
924    126      G01NHB01HT004-BA01;XQ46             IW5493       INT    Cell Voltage 46 - Stack Gourp 1 Stack 4 - Process Value
925    126      G01NHB01HT004-BA01;XQ47             IW5495       INT    Cell Voltage 47 - Stack Gourp 1 Stack 4 - Process Value
926    126      G01NHB01HT004-BA01;XQ48             IW5497       INT    Cell Voltage 48 - Stack Gourp 1 Stack 4 - Process Value
927    126      G01NHB01HT004-BA01;XQ49             IW5499       INT    Cell Voltage 49 - Stack Gourp 1 Stack 4 - Process Value
928    126      G01NHB01HT004-BA01;XQ50             IW5501       INT    Cell Voltage 50 - Stack Gourp 1 Stack 4 - Process Value
929    126      Cable_Break_SG2_S1_Mod1             IW6025       WORD   Cable break Stack Group 2 Stack 1 Module 1
930    126      G01NHB02HT001-BA01;XQ01             IW6027       INT    Cell Voltage 01 - Stack Gourp 2 Stack 1 - Process Value
931    126      G01NHB02HT001-BA01;XQ02             IW6029       INT    Cell Voltage 02 - Stack Gourp 2 Stack 1 - Process Value
932    126      G01NHB02HT001-BA01;XQ03             IW6031       INT    Cell Voltage 03 - Stack Gourp 2 Stack 1 - Process Value
933    126      G01NHB02HT001-BA01;XQ04             IW6033       INT    Cell Voltage 04 - Stack Gourp 2 Stack 1 - Process Value
934    126      G01NHB02HT001-BA01;XQ05             IW6035       INT    Cell Voltage 05 - Stack Gourp 2 Stack 1 - Process Value
935    126      G01NHB02HT001-BA01;XQ06             IW6037       INT    Cell Voltage 06 - Stack Gourp 2 Stack 1 - Process Value
936    126      G01NHB02HT001-BA01;XQ07             IW6039       INT    Cell Voltage 07 - Stack Gourp 2 Stack 1 - Process Value
937    126      G01NHB02HT001-BA01;XQ08             IW6041       INT    Cell Voltage 08 - Stack Gourp 2 Stack 1 - Process Value
938    126      G01NHB02HT001-BA01;XQ09             IW6043       INT    Cell Voltage 09 - Stack Gourp 2 Stack 1 - Process Value
939    126      G01NHB02HT001-BA01;XQ10             IW6045       INT    Cell Voltage 10 - Stack Gourp 2 Stack 1 - Process Value
940    126      Cable_Break_SG2_S1_Mod2             IW6049       WORD   Cable break Stack Group 2 Stack 1 Module 2
941    126      G01NHB02HT001-BA01;XQ11             IW6051       INT    Cell Voltage 11 - Stack Gourp 2 Stack 1 - Process Value
942    126      G01NHB02HT001-BA01;XQ12             IW6053       INT    Cell Voltage 12 - Stack Gourp 2 Stack 1 - Process Value
943    126      G01NHB02HT001-BA01;XQ13             IW6055       INT    Cell Voltage 13 - Stack Gourp 2 Stack 1 - Process Value
944    126      G01NHB02HT001-BA01;XQ14             IW6057       INT    Cell Voltage 14 - Stack Gourp 2 Stack 1 - Process Value
945    126      G01NHB02HT001-BA01;XQ15             IW6059       INT    Cell Voltage 15 - Stack Gourp 2 Stack 1 - Process Value
946    126      G01NHB02HT001-BA01;XQ16             IW6061       INT    Cell Voltage 16 - Stack Gourp 2 Stack 1 - Process Value
947    126      G01NHB02HT001-BA01;XQ17             IW6063       INT    Cell Voltage 17 - Stack Gourp 2 Stack 1 - Process Value
948    126      G01NHB02HT001-BA01;XQ18             IW6065       INT    Cell Voltage 18 - Stack Gourp 2 Stack 1 - Process Value
949    126      G01NHB02HT001-BA01;XQ19             IW6067       INT    Cell Voltage 19 - Stack Gourp 2 Stack 1 - Process Value
950    126      G01NHB02HT001-BA01;XQ20             IW6069       INT    Cell Voltage 20 - Stack Gourp 2 Stack 1 - Process Value
951    126      Cable_Break_SG2_S1_Mod3             IW6073       WORD   Cable break Stack Group 2 Stack 1 Module 3
952    126      G01NHB02HT001-BA01;XQ21             IW6075       INT    Cell Voltage 21 - Stack Gourp 2 Stack 1 - Process Value
953    126      G01NHB02HT001-BA01;XQ22             IW6077       INT    Cell Voltage 22 - Stack Gourp 2 Stack 1 - Process Value
954    126      G01NHB02HT001-BA01;XQ23             IW6079       INT    Cell Voltage 23 - Stack Gourp 2 Stack 1 - Process Value
955    126      G01NHB02HT001-BA01;XQ24             IW6081       INT    Cell Voltage 24 - Stack Gourp 2 Stack 1 - Process Value
956    126      G01NHB02HT001-BA01;XQ25             IW6083       INT    Cell Voltage 25 - Stack Gourp 2 Stack 1 - Process Value
957    126      G01NHB02HT001-BA01;XQ26             IW6085       INT    Cell Voltage 26 - Stack Gourp 2 Stack 1 - Process Value
958    126      G01NHB02HT001-BA01;XQ27             IW6087       INT    Cell Voltage 27 - Stack Gourp 2 Stack 1 - Process Value
959    126      G01NHB02HT001-BA01;XQ28             IW6089       INT    Cell Voltage 28 - Stack Gourp 2 Stack 1 - Process Value
960    126      G01NHB02HT001-BA01;XQ29             IW6091       INT    Cell Voltage 29 - Stack Gourp 2 Stack 1 - Process Value
961    126      G01NHB02HT001-BA01;XQ30             IW6093       INT    Cell Voltage 30 - Stack Gourp 2 Stack 1 - Process Value
962    126      Cable_Break_SG2_S1_Mod4             IW6097       WORD   Cable break Stack Group 2 Stack 1 Module 4
963    126      G01NHB02HT001-BA01;XQ31             IW6099       INT    Cell Voltage 31 - Stack Gourp 2 Stack 1 - Process Value
964    126      G01NHB02HT001-BA01;XQ32             IW6101       INT    Cell Voltage 32 - Stack Gourp 2 Stack 1 - Process Value
965    126      G01NHB02HT001-BA01;XQ33             IW6103       INT    Cell Voltage 33 - Stack Gourp 2 Stack 1 - Process Value
966    126      G01NHB02HT001-BA01;XQ34             IW6105       INT    Cell Voltage 34 - Stack Gourp 2 Stack 1 - Process Value
967    126      G01NHB02HT001-BA01;XQ35             IW6107       INT    Cell Voltage 35 - Stack Gourp 2 Stack 1 - Process Value
968    126      G01NHB02HT001-BA01;XQ36             IW6109       INT    Cell Voltage 36 - Stack Gourp 2 Stack 1 - Process Value
969    126      G01NHB02HT001-BA01;XQ37             IW6111       INT    Cell Voltage 37 - Stack Gourp 2 Stack 1 - Process Value
970    126      G01NHB02HT001-BA01;XQ38             IW6113       INT    Cell Voltage 38 - Stack Gourp 2 Stack 1 - Process Value
971    126      G01NHB02HT001-BA01;XQ39             IW6115       INT    Cell Voltage 39 - Stack Gourp 2 Stack 1 - Process Value
972    126      G01NHB02HT001-BA01;XQ40             IW6117       INT    Cell Voltage 40 - Stack Gourp 2 Stack 1 - Process Value
973    126      Cable_Break_SG2_S1_Mod5             IW6121       WORD   Cable break Stack Group 2 Stack 1 Module 5
974    126      G01NHB02HT001-BA01;XQ41             IW6123       INT    Cell Voltage 41 - Stack Gourp 2 Stack 1 - Process Value
975    126      G01NHB02HT001-BA01;XQ42             IW6125       INT    Cell Voltage 42 - Stack Gourp 2 Stack 1 - Process Value
976    126      G01NHB02HT001-BA01;XQ43             IW6127       INT    Cell Voltage 43 - Stack Gourp 2 Stack 1 - Process Value
977    126      G01NHB02HT001-BA01;XQ44             IW6129       INT    Cell Voltage 44 - Stack Gourp 2 Stack 1 - Process Value
978    126      G01NHB02HT001-BA01;XQ45             IW6131       INT    Cell Voltage 45 - Stack Gourp 2 Stack 1 - Process Value
979    126      G01NHB02HT001-BA01;XQ46             IW6133       INT    Cell Voltage 46 - Stack Gourp 2 Stack 1 - Process Value
980    126      G01NHB02HT001-BA01;XQ47             IW6135       INT    Cell Voltage 47 - Stack Gourp 2 Stack 1 - Process Value
981    126      G01NHB02HT001-BA01;XQ48             IW6137       INT    Cell Voltage 48 - Stack Gourp 2 Stack 1 - Process Value
982    126      G01NHB02HT001-BA01;XQ49             IW6139       INT    Cell Voltage 49 - Stack Gourp 2 Stack 1 - Process Value
983    126      G01NHB02HT001-BA01;XQ50             IW6141       INT    Cell Voltage 50 - Stack Gourp 2 Stack 1 - Process Value
984    126      Cable_Break_SG2_S2_Mod1             IW6145       WORD   Cable break Stack Group 2 Stack 2 Module 1
985    126      G01NHB02HT002-BA01;XQ01             IW6147       INT    Cell Voltage 01 - Stack Gourp 2 Stack 2 - Process Value
986    126      G01NHB02HT002-BA01;XQ02             IW6149       INT    Cell Voltage 02 - Stack Gourp 2 Stack 2 - Process Value
987    126      G01NHB02HT002-BA01;XQ03             IW6151       INT    Cell Voltage 03 - Stack Gourp 2 Stack 2 - Process Value
988    126      G01NHB02HT002-BA01;XQ04             IW6153       INT    Cell Voltage 04 - Stack Gourp 2 Stack 2 - Process Value
989    126      G01NHB02HT002-BA01;XQ05             IW6155       INT    Cell Voltage 05 - Stack Gourp 2 Stack 2 - Process Value
990    126      G01NHB02HT002-BA01;XQ06             IW6157       INT    Cell Voltage 06 - Stack Gourp 2 Stack 2 - Process Value
991    126      G01NHB02HT002-BA01;XQ07             IW6159       INT    Cell Voltage 07 - Stack Gourp 2 Stack 2 - Process Value
992    126      G01NHB02HT002-BA01;XQ08             IW6161       INT    Cell Voltage 08 - Stack Gourp 2 Stack 2 - Process Value
993    126      G01NHB02HT002-BA01;XQ09             IW6163       INT    Cell Voltage 09 - Stack Gourp 2 Stack 2 - Process Value
994    126      G01NHB02HT002-BA01;XQ10             IW6165       INT    Cell Voltage 10 - Stack Gourp 2 Stack 2 - Process Value
995    126      Cable_Break_SG2_S2_Mod2             IW6169       WORD   Cable break Stack Group 2 Stack 2 Module 2
996    126      G01NHB02HT002-BA01;XQ11             IW6171       INT    Cell Voltage 11 - Stack Gourp 2 Stack 2 - Process Value
997    126      G01NHB02HT002-BA01;XQ12             IW6173       INT    Cell Voltage 12 - Stack Gourp 2 Stack 2 - Process Value
998    126      G01NHB02HT002-BA01;XQ13             IW6175       INT    Cell Voltage 13 - Stack Gourp 2 Stack 2 - Process Value
999    126      G01NHB02HT002-BA01;XQ14             IW6177       INT    Cell Voltage 14 - Stack Gourp 2 Stack 2 - Process Value
1000   126      G01NHB02HT002-BA01;XQ15             IW6179       INT    Cell Voltage 15 - Stack Gourp 2 Stack 2 - Process Value
1001   126      G01NHB02HT002-BA01;XQ16             IW6181       INT    Cell Voltage 16 - Stack Gourp 2 Stack 2 - Process Value
1002   126      G01NHB02HT002-BA01;XQ17             IW6183       INT    Cell Voltage 17 - Stack Gourp 2 Stack 2 - Process Value
1003   126      G01NHB02HT002-BA01;XQ18             IW6185       INT    Cell Voltage 18 - Stack Gourp 2 Stack 2 - Process Value
1004   126      G01NHB02HT002-BA01;XQ19             IW6187       INT    Cell Voltage 19 - Stack Gourp 2 Stack 2 - Process Value
1005   126      G01NHB02HT002-BA01;XQ20             IW6189       INT    Cell Voltage 20 - Stack Gourp 2 Stack 2 - Process Value
1006   126      Cable_Break_SG2_S2_Mod3             IW6193       WORD   Cable break Stack Group 2 Stack 2 Module 3
1007   126      G01NHB02HT002-BA01;XQ21             IW6195       INT    Cell Voltage 21 - Stack Gourp 2 Stack 2 - Process Value
1008   126      G01NHB02HT002-BA01;XQ22             IW6197       INT    Cell Voltage 22 - Stack Gourp 2 Stack 2 - Process Value
1009   126      G01NHB02HT002-BA01;XQ23             IW6199       INT    Cell Voltage 23 - Stack Gourp 2 Stack 2 - Process Value
1010   126      G01NHB02HT002-BA01;XQ24             IW6201       INT    Cell Voltage 24 - Stack Gourp 2 Stack 2 - Process Value
1011   126      G01NHB02HT002-BA01;XQ25             IW6203       INT    Cell Voltage 25 - Stack Gourp 2 Stack 2 - Process Value
1012   126      G01NHB02HT002-BA01;XQ26             IW6205       INT    Cell Voltage 26 - Stack Gourp 2 Stack 2 - Process Value
1013   126      G01NHB02HT002-BA01;XQ27             IW6207       INT    Cell Voltage 27 - Stack Gourp 2 Stack 2 - Process Value
1014   126      G01NHB02HT002-BA01;XQ28             IW6209       INT    Cell Voltage 28 - Stack Gourp 2 Stack 2 - Process Value
1015   126      G01NHB02HT002-BA01;XQ29             IW6211       INT    Cell Voltage 29 - Stack Gourp 2 Stack 2 - Process Value
1016   126      G01NHB02HT002-BA01;XQ30             IW6213       INT    Cell Voltage 30 - Stack Gourp 2 Stack 2 - Process Value
1017   126      Cable_Break_SG2_S2_Mod4             IW6217       WORD   Cable break Stack Group 2 Stack 2 Module 4
1018   126      G01NHB02HT002-BA01;XQ31             IW6219       INT    Cell Voltage 31 - Stack Gourp 2 Stack 2 - Process Value
1019   126      G01NHB02HT002-BA01;XQ32             IW6221       INT    Cell Voltage 32 - Stack Gourp 2 Stack 2 - Process Value
1020   126      G01NHB02HT002-BA01;XQ33             IW6223       INT    Cell Voltage 33 - Stack Gourp 2 Stack 2 - Process Value
1021   126      G01NHB02HT002-BA01;XQ34             IW6225       INT    Cell Voltage 34 - Stack Gourp 2 Stack 2 - Process Value
1022   126      G01NHB02HT002-BA01;XQ35             IW6227       INT    Cell Voltage 35 - Stack Gourp 2 Stack 2 - Process Value
1023   126      G01NHB02HT002-BA01;XQ36             IW6229       INT    Cell Voltage 36 - Stack Gourp 2 Stack 2 - Process Value
1024   126      G01NHB02HT002-BA01;XQ37             IW6231       INT    Cell Voltage 37 - Stack Gourp 2 Stack 2 - Process Value
1025   126      G01NHB02HT002-BA01;XQ38             IW6233       INT    Cell Voltage 38 - Stack Gourp 2 Stack 2 - Process Value
1026   126      G01NHB02HT002-BA01;XQ39             IW6235       INT    Cell Voltage 39 - Stack Gourp 2 Stack 2 - Process Value
1027   126      G01NHB02HT002-BA01;XQ40             IW6237       INT    Cell Voltage 40 - Stack Gourp 2 Stack 2 - Process Value
1028   126      Cable_Break_SG2_S2_Mod5             IW6241       WORD   Cable break Stack Group 2 Stack 2 Module 5
1029   126      G01NHB02HT002-BA01;XQ41             IW6243       INT    Cell Voltage 41 - Stack Gourp 2 Stack 2 - Process Value
1030   126      G01NHB02HT002-BA01;XQ42             IW6245       INT    Cell Voltage 42 - Stack Gourp 2 Stack 2 - Process Value
1031   126      G01NHB02HT002-BA01;XQ43             IW6247       INT    Cell Voltage 43 - Stack Gourp 2 Stack 2 - Process Value
1032   126      G01NHB02HT002-BA01;XQ44             IW6249       INT    Cell Voltage 44 - Stack Gourp 2 Stack 2 - Process Value
1033   126      G01NHB02HT002-BA01;XQ45             IW6251       INT    Cell Voltage 45 - Stack Gourp 2 Stack 2 - Process Value
1034   126      G01NHB02HT002-BA01;XQ46             IW6253       INT    Cell Voltage 46 - Stack Gourp 2 Stack 2 - Process Value
1035   126      G01NHB02HT002-BA01;XQ47             IW6255       INT    Cell Voltage 47 - Stack Gourp 2 Stack 2 - Process Value
1036   126      G01NHB02HT002-BA01;XQ48             IW6257       INT    Cell Voltage 48 - Stack Gourp 2 Stack 2 - Process Value
1037   126      G01NHB02HT002-BA01;XQ49             IW6259       INT    Cell Voltage 49 - Stack Gourp 2 Stack 2 - Process Value
1038   126      G01NHB02HT002-BA01;XQ50             IW6261       INT    Cell Voltage 50 - Stack Gourp 2 Stack 2 - Process Value
1039   126      Cable_Break_SG2_S3_Mod1             IW6265       WORD   Cable break Stack Group 2 Stack 3 Module 1
1040   126      G01NHB02HT003-BA01;XQ01             IW6267       INT    Cell Voltage 01 - Stack Gourp 2 Stack 3 - Process Value
1041   126      G01NHB02HT003-BA01;XQ02             IW6269       INT    Cell Voltage 02 - Stack Gourp 2 Stack 3 - Process Value
1042   126      G01NHB02HT003-BA01;XQ03             IW6271       INT    Cell Voltage 03 - Stack Gourp 2 Stack 3 - Process Value
1043   126      G01NHB02HT003-BA01;XQ04             IW6273       INT    Cell Voltage 04 - Stack Gourp 2 Stack 3 - Process Value
1044   126      G01NHB02HT003-BA01;XQ05             IW6275       INT    Cell Voltage 05 - Stack Gourp 2 Stack 3 - Process Value
1045   126      G01NHB02HT003-BA01;XQ06             IW6277       INT    Cell Voltage 06 - Stack Gourp 2 Stack 3 - Process Value
1046   126      G01NHB02HT003-BA01;XQ07             IW6279       INT    Cell Voltage 07 - Stack Gourp 2 Stack 3 - Process Value
1047   126      G01NHB02HT003-BA01;XQ08             IW6281       INT    Cell Voltage 08 - Stack Gourp 2 Stack 3 - Process Value
1048   126      G01NHB02HT003-BA01;XQ09             IW6283       INT    Cell Voltage 09 - Stack Gourp 2 Stack 3 - Process Value
1049   126      G01NHB02HT003-BA01;XQ10             IW6285       INT    Cell Voltage 10 - Stack Gourp 2 Stack 3 - Process Value
1050   126      Cable_Break_SG2_S3_Mod2             IW6289       WORD   Cable break Stack Group 2 Stack 3 Module 2
1051   126      G01NHB02HT003-BA01;XQ11             IW6291       INT    Cell Voltage 11 - Stack Gourp 2 Stack 3 - Process Value
1052   126      G01NHB02HT003-BA01;XQ12             IW6293       INT    Cell Voltage 12 - Stack Gourp 2 Stack 3 - Process Value
1053   126      G01NHB02HT003-BA01;XQ13             IW6295       INT    Cell Voltage 13 - Stack Gourp 2 Stack 3 - Process Value
1054   126      G01NHB02HT003-BA01;XQ14             IW6297       INT    Cell Voltage 14 - Stack Gourp 2 Stack 3 - Process Value
1055   126      G01NHB02HT003-BA01;XQ15             IW6299       INT    Cell Voltage 15 - Stack Gourp 2 Stack 3 - Process Value
1056   126      G01NHB02HT003-BA01;XQ16             IW6301       INT    Cell Voltage 16 - Stack Gourp 2 Stack 3 - Process Value
1057   126      G01NHB02HT003-BA01;XQ17             IW6303       INT    Cell Voltage 17 - Stack Gourp 2 Stack 3 - Process Value
1058   126      G01NHB02HT003-BA01;XQ18             IW6305       INT    Cell Voltage 18 - Stack Gourp 2 Stack 3 - Process Value
1059   126      G01NHB02HT003-BA01;XQ19             IW6307       INT    Cell Voltage 19 - Stack Gourp 2 Stack 3 - Process Value
1060   126      G01NHB02HT003-BA01;XQ20             IW6309       INT    Cell Voltage 20 - Stack Gourp 2 Stack 3 - Process Value
1061   126      Cable_Break_SG2_S3_Mod3             IW6313       WORD   Cable break Stack Group 2 Stack 3 Module 3
1062   126      G01NHB02HT003-BA01;XQ21             IW6315       INT    Cell Voltage 21 - Stack Gourp 2 Stack 3 - Process Value
1063   126      G01NHB02HT003-BA01;XQ22             IW6317       INT    Cell Voltage 22 - Stack Gourp 2 Stack 3 - Process Value
1064   126      G01NHB02HT003-BA01;XQ23             IW6319       INT    Cell Voltage 23 - Stack Gourp 2 Stack 3 - Process Value
1065   126      G01NHB02HT003-BA01;XQ24             IW6321       INT    Cell Voltage 24 - Stack Gourp 2 Stack 3 - Process Value
1066   126      G01NHB02HT003-BA01;XQ25             IW6323       INT    Cell Voltage 25 - Stack Gourp 2 Stack 3 - Process Value
1067   126      G01NHB02HT003-BA01;XQ26             IW6325       INT    Cell Voltage 26 - Stack Gourp 2 Stack 3 - Process Value
1068   126      G01NHB02HT003-BA01;XQ27             IW6327       INT    Cell Voltage 27 - Stack Gourp 2 Stack 3 - Process Value
1069   126      G01NHB02HT003-BA01;XQ28             IW6329       INT    Cell Voltage 28 - Stack Gourp 2 Stack 3 - Process Value
1070   126      G01NHB02HT003-BA01;XQ29             IW6331       INT    Cell Voltage 29 - Stack Gourp 2 Stack 3 - Process Value
1071   126      G01NHB02HT003-BA01;XQ30             IW6333       INT    Cell Voltage 30 - Stack Gourp 2 Stack 3 - Process Value
1072   126      Cable_Break_SG2_S3_Mod4             IW6337       WORD   Cable break Stack Group 2 Stack 3 Module 4
1073   126      G01NHB02HT003-BA01;XQ31             IW6339       INT    Cell Voltage 31 - Stack Gourp 2 Stack 3 - Process Value
1074   126      G01NHB02HT003-BA01;XQ32             IW6341       INT    Cell Voltage 32 - Stack Gourp 2 Stack 3 - Process Value
1075   126      G01NHB02HT003-BA01;XQ33             IW6343       INT    Cell Voltage 33 - Stack Gourp 2 Stack 3 - Process Value
1076   126      G01NHB02HT003-BA01;XQ34             IW6345       INT    Cell Voltage 34 - Stack Gourp 2 Stack 3 - Process Value
1077   126      G01NHB02HT003-BA01;XQ35             IW6347       INT    Cell Voltage 35 - Stack Gourp 2 Stack 3 - Process Value
1078   126      G01NHB02HT003-BA01;XQ36             IW6349       INT    Cell Voltage 36 - Stack Gourp 2 Stack 3 - Process Value
1079   126      G01NHB02HT003-BA01;XQ37             IW6351       INT    Cell Voltage 37 - Stack Gourp 2 Stack 3 - Process Value
1080   126      G01NHB02HT003-BA01;XQ38             IW6353       INT    Cell Voltage 38 - Stack Gourp 2 Stack 3 - Process Value
